brand,manufacturer,canonicalProductName,manufacturerRef,sourceAliases,variantLabel,kzStatus,publishedCard,evidenceUrl,lastChecked,notes
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-852A1P,Aelite Aesthetic Enamel Syringe A1,Шприц · оттенок A1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-852A2P,Aelite Aesthetic Enamel Syringe A2,Шприц · оттенок A2,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-852A3P,Aelite Aesthetic Enamel Syringe A3,Шприц · оттенок A3,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-852A35P,Aelite Aesthetic Enamel Syringe A3.5,Шприц · оттенок A3.5,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-852B1P,Aelite Aesthetic Enamel Syringe B1,Шприц · оттенок B1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-852B2P,Aelite Aesthetic Enamel Syringe B2,Шприц · оттенок B2,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-852W2P,Aelite Aesthetic Enamel Syringe Bleach,Шприц · оттенок Bleach,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-852CLP,Aelite Aesthetic Enamel Syringe Incisal Clear,Шприц · оттенок Incisal Clear,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-854A1P,Aelite Aesthetic Enamel Unit-Dose A1,Капсулы · оттенок A1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-854A2P,Aelite Aesthetic Enamel Unit-Dose A2,Капсулы · оттенок A2,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-854A3P,Aelite Aesthetic Enamel Unit-Dose A3,Капсулы · оттенок A3,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-854A35P,Aelite Aesthetic Enamel Unit-Dose A3.5,Капсулы · оттенок A3.5,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-854B1P,Aelite Aesthetic Enamel Unit-Dose B1,Капсулы · оттенок B1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-854B2P,Aelite Aesthetic Enamel Unit-Dose B2,Капсулы · оттенок B2,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-854W2P,Aelite Aesthetic Enamel Unit-Dose Bleach,Капсулы · оттенок Bleach,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite Aesthetic Enamel,H-854CLP,Aelite Aesthetic Enamel Unit-Dose Incisal Clear,Капсулы · оттенок Incisal Clear,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite All-Purpose Body,H-812A1P,Aelite All-Purpose Body Syringe A1,Шприц · оттенок A1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite All-Purpose Body,H-812A2P,Aelite All-Purpose Body Syringe A2,Шприц · оттенок A2,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite All-Purpose Body,H-812A3P,Aelite All-Purpose Body Syringe A3,Шприц · оттенок A3,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite All-Purpose Body,H-812A35P,Aelite All-Purpose Body Syringe A3.5,Шприц · оттенок A3.5,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite All-Purpose Body,H-812B1P,Aelite All-Purpose Body Syringe B1,Шприц · оттенок B1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite All-Purpose Body,H-814A1P,Aelite All-Purpose Body Unit-Dose A1,Капсулы · оттенок A1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite All-Purpose Body,H-814A2P,Aelite All-Purpose Body Unit-Dose A2,Капсулы · оттенок A2,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite All-Purpose Body,H-814A3P,Aelite All-Purpose Body Unit-Dose A3,Капсулы · оттенок A3,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite All-Purpose Body,H-814A35P,Aelite All-Purpose Body Unit-Dose A3.5,Капсулы · оттенок A3.5,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite All-Purpose Body,H-814B1P,Aelite All-Purpose Body Unit-Dose B1,Капсулы · оттенок B1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite LS Posterior,H-721A1P,Aelite LS Posterior Syringe A1,Шприц · оттенок A1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite LS Posterior,H-721A2P,Aelite LS Posterior Syringe A2,Шприц · оттенок A2,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite LS Posterior,H-721A3P,Aelite LS Posterior Syringe A3,Шприц · оттенок A3,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite LS Posterior,H-721A35P,Aelite LS Posterior Syringe A3.5,Шприц · оттенок A3.5,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite LS Posterior,H-721B1P,Aelite LS Posterior Syringe B1,Шприц · оттенок B1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite LS Posterior,H-722A1P,Aelite LS Posterior Unit-Dose A1,Капсулы · оттенок A1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite LS Posterior,H-722A2P,Aelite LS Posterior Unit-Dose A2,Капсулы · оттенок A2,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite LS Posterior,H-722A3P,Aelite LS Posterior Unit-Dose A3,Капсулы · оттенок A3,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite LS Posterior,H-722A35P,Aelite LS Posterior Unit-Dose A3.5,Капсулы · оттенок A3.5,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Aelite LS Posterior,H-722B1P,Aelite LS Posterior Unit-Dose B1,Капсулы · оттенок B1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",All-Bond 2,B-42500K-EU,All-Bond 2 Kit with Uni-Etch,Набор с Uni-Etch · без BAC,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",All-Bond 2,B-42500A,All-Bond 2 Kit with Uni-Etch w/BAC,Набор с Uni-Etch w/BAC,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",All-Bond 2,B-2510A,All-Bond 2 Bottle Set,Комплект флаконов Primer A + Primer B,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",All-Bond 2,B-2511A,All-Bond 2 Primer A,Primer A · отдельный флакон,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",All-Bond 2,B-2512A,All-Bond 2 Primer B,Primer B · отдельный флакон,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",All-Bond 2,B-2502A,All-Bond 2 Dentin Enamel Bonding Resin,Dentin / Enamel Bonding Resin · флакон,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",All-Bond 2,B-2506A,All-Bond 2 Pre-Bond Resin,Pre-Bond Resin · флакон,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",All-Bond 3,B-36200K-EU,All-Bond 3 Kit with Uni-Etch,Набор с Uni-Etch · без BAC,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",All-Bond 3,B-36200K,All-Bond 3 Kit with Uni-Etch w/BAC,Набор с Uni-Etch w/BAC,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",All-Bond 3,B-36010P,All-Bond 3 Part A and B Set,Комплект флаконов Part A + Part B,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",All-Bond Universal,B-7204P,All-Bond Universal Bottle 4ml,Флакон 4 мл,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",All-Bond Universal,B-7202P-AS,All-Bond Universal Bottle Asia,Флакон 6 мл · азиатская маркировка,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",All-Bond Universal,B-73100K,All-Bond Universal Unit-Dose 100,"Одноразовые дозы · 100 шт. по 0,20 мл",KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",All-Bond Universal,B-7202B0K-EU,All-Bond Universal Kit Select HV Etch,Набор · Select HV Etch без BAC,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",All-Bond Universal,B-72020K,All-Bond Universal Kit Select HV Etch w/BAC,Набор · Select HV Etch w/BAC,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Bisfil 2B,A-12710P,Bisfil 2B Dual-Syringe Original,Двойной шприц · оттенок Original,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Bisfil 2B,A-12810P,Bisfil 2B Dual-Syringe A3 A3.5,Двойной шприц · оттенок A3 / A3.5,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Bisfil 2B,A-1254P,Bisfil 2B Syringe Package,Комплект шприцев,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Listed by the Kazakhstan exclusive representative
BISCO,"BISCO, Inc.",Cavity Cleanser,B-2816A,Cavity Cleanser 135ml,Флакон 135 мл,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",Choice 2,C-411A1P,Choice 2 Veneer Cement A1,"Шприц 4,5 г · оттенок A1",KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2,C-411A2P,Choice 2 Veneer Cement A2,"Шприц 4,5 г · оттенок A2",KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2,C-411A3P,Choice 2 Veneer Cement A3,"Шприц 4,5 г · оттенок A3",KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2,C-411B1P,Choice 2 Veneer Cement B1,"Шприц 4,5 г · оттенок B1",KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2,C-411TRP,Choice 2 Veneer Cement Translucent,"Шприц 4,5 г · оттенок Translucent",KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2,C-411OPP,Choice 2 Veneer Cement Universal Opaque,"Шприц 4,5 г · оттенок Universal Opaque",KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2,C-411MOP,Choice 2 Veneer Cement Milky Opaque,"Шприц 4,5 г · оттенок Milky Opaque",KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2,C-411MBP,Choice 2 Veneer Cement Milky Bright,"Шприц 4,5 г · оттенок Milky Bright",KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2,C-39010K,Choice 2 Starter Kit All-Bond Universal,Стартовый набор с All-Bond Universal,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2,C-3900K,Choice 2 Starter Kit All-Bond 3,Стартовый набор с All-Bond 3,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2,C-3900K-EU,Choice 2 Starter Kit All-Bond 3 EU,Стартовый набор с All-Bond 3 · международная комплектация,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog calls this family Choice 2 Kit
BISCO,"BISCO, Inc.",Choice 2 Try-In Paste,C-412A1P,Choice 2 Try-In Paste A1,Шприц 2 г · оттенок A1,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",Choice 2 Try-In Paste,C-412A2P,Choice 2 Try-In Paste A2,Шприц 2 г · оттенок A2,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",Choice 2 Try-In Paste,C-412A3P,Choice 2 Try-In Paste A3,Шприц 2 г · оттенок A3,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",Choice 2 Try-In Paste,C-412B1P,Choice 2 Try-In Paste B1,Шприц 2 г · оттенок B1,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",Choice 2 Try-In Paste,C-412TRP,Choice 2 Try-In Paste Translucent,Шприц 2 г · оттенок Translucent,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",Choice 2 Try-In Paste,C-412OPP,Choice 2 Try-In Paste Universal Opaque,Шприц 2 г · оттенок Universal Opaque,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",Choice 2 Try-In Paste,C-412MOP,Choice 2 Try-In Paste Milky Opaque,Шприц 2 г · оттенок Milky Opaque,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",Choice 2 Try-In Paste,C-412MBP,Choice 2 Try-In Paste Milky Bright,Шприц 2 г · оттенок Milky Bright,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",Choice 2 Try-In Paste,C-39011K,Choice 2 Try-In Paste Kit,Набор примерочных паст · 4 оттенка,KZ_CONFIRMATION_REQUIRED,NO,,,Official reference retained; Kazakhstan availability has not been confirmed
BISCO,"BISCO, Inc.",Core-Flo DC,A-23011P,Core-Flo DC Natural A1,Двойной шприц · оттенок Natural / A1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://www.denco.kz/index.php?option=com_virtuemart&Itemid=17&category_id=&page=shop.browse&manufacturer_id=3&limit=50&limitstart=0,2026-07-22,Local catalog uses the shorter CORE-FLO family name
